NAICS,NAICS_TITLE,I_GROUP,OCC_TITLE,TOT_EMP,PCT_TOTAL,A_MEAN,A_MEDIAN,IDS,PARENTS
561000,Administrative and Support Services,3-digit,First-Line Supervisors of Office and Administrative Support Workers,97960.0,1.16,58110.0,51990.0,561,56
561000,Administrative and Support Services,3-digit,"Switchboard Operators, Including Answering Service",12300.0,0.15,30300.0,29180.0,561,56
561000,Administrative and Support Services,3-digit,Telephone Operators,,,28610.0,28390.0,561,56
561000,Administrative and Support Services,3-digit,"Communications Equipment Operators, All Other",100.0,0.0,28590.0,24440.0,561,56
561000,Administrative and Support Services,3-digit,Bill and Account Collectors,75370.0,0.89,36560.0,35290.0,561,56
561000,Administrative and Support Services,3-digit,Billing and Posting Clerks,31800.0,0.38,41110.0,37610.0,561,56
561000,Administrative and Support Services,3-digit,"Bookkeeping, Accounting, and Auditing Clerks",93890.0,1.11,43580.0,40770.0,561,56
561000,Administrative and Support Services,3-digit,Payroll and Timekeeping Clerks,18500.0,0.22,46680.0,46160.0,561,56
561000,Administrative and Support Services,3-digit,Procurement Clerks,2060.0,0.02,42930.0,38210.0,561,56
561000,Administrative and Support Services,3-digit,Tellers,1470.0,0.02,33410.0,31350.0,561,56
561000,Administrative and Support Services,3-digit,"Financial Clerks, All Other",1930.0,0.02,42700.0,38720.0,561,56
561000,Administrative and Support Services,3-digit,Brokerage Clerks,120.0,0.0,53220.0,47840.0,561,56
561000,Administrative and Support Services,3-digit,Correspondence Clerks,1290.0,0.02,36140.0,37320.0,561,56
561000,Administrative and Support Services,3-digit,"Court, Municipal, and License Clerks",2140.0,0.03,32110.0,29650.0,561,56
561000,Administrative and Support Services,3-digit,"Credit Authorizers, Checkers, and Clerks",2380.0,0.03,38370.0,38060.0,561,56
561000,Administrative and Support Services,3-digit,Customer Service Representatives,502450.0,5.94,34640.0,31050.0,561,56
561000,Administrative and Support Services,3-digit,"Eligibility Interviewers, Government Programs",640.0,0.01,39330.0,36600.0,561,56
561000,Administrative and Support Services,3-digit,File Clerks,7340.0,0.09,35060.0,31620.0,561,56
561000,Administrative and Support Services,3-digit,"Hotel, Motel, and Resort Desk Clerks",3860.0,0.05,29170.0,29120.0,561,56
561000,Administrative and Support Services,3-digit,"Interviewers, Except Eligibility and Loan",11770.0,0.14,37170.0,36590.0,561,56
561000,Administrative and Support Services,3-digit,"Library Assistants, Clerical",180.0,0.0,36510.0,36300.0,561,56
561000,Administrative and Support Services,3-digit,Loan Interviewers and Clerks,4390.0,0.05,43000.0,38210.0,561,56
561000,Administrative and Support Services,3-digit,New Accounts Clerks,100.0,0.0,41170.0,37450.0,561,56
561000,Administrative and Support Services,3-digit,Order Clerks,4630.0,0.05,37540.0,36590.0,561,56
561000,Administrative and Support Services,3-digit,"Human Resources Assistants, Except Payroll and Timekeeping",11880.0,0.14,41070.0,38180.0,561,56
561000,Administrative and Support Services,3-digit,Receptionists and Information Clerks,38200.0,0.45,32750.0,30020.0,561,56
561000,Administrative and Support Services,3-digit,Reservation and Transportation Ticket Agents and Travel Clerks,14270.0,0.17,41290.0,37920.0,561,56
561000,Administrative and Support Services,3-digit,"Information and Record Clerks, All Other",,,41440.0,37270.0,561,56
561000,Administrative and Support Services,3-digit,Cargo and Freight Agents,,,46230.0,46880.0,561,56
561000,Administrative and Support Services,3-digit,Couriers and Messengers,2940.0,0.03,34170.0,32710.0,561,56
561000,Administrative and Support Services,3-digit,Public Safety Telecommunicators,1430.0,0.02,38340.0,31200.0,561,56
561000,Administrative and Support Services,3-digit,"Dispatchers, Except Police, Fire, and Ambulance",16920.0,0.2,39130.0,37080.0,561,56
561000,Administrative and Support Services,3-digit,"Meter Readers, Utilities",3160.0,0.04,35390.0,35460.0,561,56
561000,Administrative and Support Services,3-digit,"Production, Planning, and Expediting Clerks",26280.0,0.31,45090.0,38490.0,561,56
561000,Administrative and Support Services,3-digit,"Shipping, Receiving, and Inventory Clerks",47920.0,0.57,32920.0,29950.0,561,56
561000,Administrative and Support Services,3-digit,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",4520.0,0.05,33680.0,30500.0,561,56
561000,Administrative and Support Services,3-digit,Executive Secretaries and Executive Administrative Assistants,22160.0,0.26,64340.0,60710.0,561,56
561000,Administrative and Support Services,3-digit,Legal Secretaries and Administrative Assistants,2450.0,0.03,42910.0,38450.0,561,56
561000,Administrative and Support Services,3-digit,Medical Secretaries and Administrative Assistants,12610.0,0.15,37570.0,36890.0,561,56
561000,Administrative and Support Services,3-digit,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",120470.0,1.42,39220.0,37110.0,561,56
561000,Administrative and Support Services,3-digit,Data Entry Keyers,31380.0,0.37,34250.0,31070.0,561,56
561000,Administrative and Support Services,3-digit,Word Processors and Typists,2250.0,0.03,34600.0,32200.0,561,56
561000,Administrative and Support Services,3-digit,Insurance Claims and Policy Processing Clerks,7890.0,0.09,42470.0,38060.0,561,56
561000,Administrative and Support Services,3-digit,"Mail Clerks and Mail Machine Operators, Except Postal Service",20190.0,0.24,31960.0,29710.0,561,56
561000,Administrative and Support Services,3-digit,"Office Clerks, General",204010.0,2.41,37190.0,35860.0,561,56
561000,Administrative and Support Services,3-digit,"Office Machine Operators, Except Computer",8150.0,0.1,34300.0,33410.0,561,56
561000,Administrative and Support Services,3-digit,Proofreaders and Copy Markers,1070.0,0.01,44020.0,39960.0,561,56
561000,Administrative and Support Services,3-digit,"Office and Administrative Support Workers, All Other",9020.0,0.11,39210.0,36670.0,561,56
561000,Administrative and Support Services,3-digit,"Farming, Fishing, and Forestry Occupations",15100.0,0.18,36870.0,32460.0,561,56
561000,Administrative and Support Services,3-digit,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",880.0,0.01,62440.0,59680.0,561,56
561000,Administrative and Support Services,3-digit,Agricultural Inspectors,50.0,0.0,38990.0,38020.0,561,56
561000,Administrative and Support Services,3-digit,"Graders and Sorters, Agricultural Products",970.0,0.01,27310.0,29120.0,561,56
561000,Administrative and Support Services,3-digit,Agricultural Equipment Operators,,,34830.0,36090.0,561,56
561000,Administrative and Support Services,3-digit,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",7950.0,0.09,32140.0,30050.0,561,56
561000,Administrative and Support Services,3-digit,"Farmworkers, Farm, Ranch, and Aquacultural Animals",690.0,0.01,32180.0,29630.0,561,56
561000,Administrative and Support Services,3-digit,"Agricultural Workers, All Other",780.0,0.01,34770.0,30450.0,561,56
561000,Administrative and Support Services,3-digit,Forest and Conservation Workers,70.0,0.0,38520.0,37690.0,561,56
561000,Administrative and Support Services,3-digit,Fallers,1050.0,0.01,48310.0,47050.0,561,56
561000,Administrative and Support Services,3-digit,Logging Equipment Operators,1370.0,0.02,48550.0,47880.0,561,56
561000,Administrative and Support Services,3-digit,Log Graders and Scalers,260.0,0.0,52070.0,52150.0,561,56
561000,Administrative and Support Services,3-digit,Construction and Extraction Occupations,177030.0,2.09,43590.0,38120.0,561,56
561000,Administrative and Support Services,3-digit,First-Line Supervisors of Construction Trades and Extraction Workers,,,60100.0,50870.0,561,56
561000,Administrative and Support Services,3-digit,Boilermakers,290.0,0.0,51210.0,48450.0,561,56
561000,Administrative and Support Services,3-digit,Brickmasons and Blockmasons,1610.0,0.02,53570.0,48000.0,561,56
561000,Administrative and Support Services,3-digit,Stonemasons,540.0,0.01,45390.0,47610.0,561,56
561000,Administrative and Support Services,3-digit,Carpenters,17640.0,0.21,46610.0,46600.0,561,56
561000,Administrative and Support Services,3-digit,"Floor Layers, Except Carpet, Wood, and Hard Tiles",,,43110.0,48130.0,561,56
561000,Administrative and Support Services,3-digit,Floor Sanders and Finishers,60.0,0.0,35810.0,29490.0,561,56
561000,Administrative and Support Services,3-digit,Tile and Stone Setters,250.0,0.0,41170.0,37840.0,561,56
561000,Administrative and Support Services,3-digit,Cement Masons and Concrete Finishers,5750.0,0.07,40810.0,38000.0,561,56
561000,Administrative and Support Services,3-digit,Construction Laborers,58580.0,0.69,34760.0,30120.0,561,56
561000,Administrative and Support Services,3-digit,"Paving, Surfacing, and Tamping Equipment Operators",690.0,0.01,37880.0,32140.0,561,56
561000,Administrative and Support Services,3-digit,Operating Engineers and Other Construction Equipment Operators,8270.0,0.1,45360.0,38940.0,561,56
561000,Administrative and Support Services,3-digit,Drywall and Ceiling Tile Installers,950.0,0.01,41670.0,44790.0,561,56
561000,Administrative and Support Services,3-digit,Tapers,30.0,0.0,,,561,56
561000,Administrative and Support Services,3-digit,Electricians,25680.0,0.3,51800.0,47930.0,561,56
561000,Administrative and Support Services,3-digit,Glaziers,330.0,0.0,42100.0,38000.0,561,56
561000,Administrative and Support Services,3-digit,"Insulation Workers, Floor, Ceiling, and Wall",430.0,0.01,33990.0,29670.0,561,56
561000,Administrative and Support Services,3-digit,"Insulation Workers, Mechanical",70.0,0.0,45500.0,46740.0,561,56
561000,Administrative and Support Services,3-digit,"Painters, Construction and Maintenance",6740.0,0.08,44000.0,37700.0,561,56
561000,Administrative and Support Services,3-digit,Pipelayers,390.0,0.0,39250.0,30210.0,561,56
561000,Administrative and Support Services,3-digit,"Plumbers, Pipefitters, and Steamfitters",10640.0,0.13,51290.0,48030.0,561,56
561000,Administrative and Support Services,3-digit,Plasterers and Stucco Masons,60.0,0.0,31050.0,29840.0,561,56
561000,Administrative and Support Services,3-digit,Reinforcing Iron and Rebar Workers,290.0,0.0,49320.0,48020.0,561,56
561000,Administrative and Support Services,3-digit,Roofers,920.0,0.01,38350.0,37130.0,561,56
561000,Administrative and Support Services,3-digit,Sheet Metal Workers,2450.0,0.03,41910.0,37700.0,561,56
561000,Administrative and Support Services,3-digit,Structural Iron and Steel Workers,1880.0,0.02,46750.0,35750.0,561,56
561000,Administrative and Support Services,3-digit,Solar Photovoltaic Installers,890.0,0.01,41190.0,37880.0,561,56
561000,Administrative and Support Services,3-digit,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",40.0,0.0,45270.0,36690.0,561,56
561000,Administrative and Support Services,3-digit,Helpers--Carpenters,1050.0,0.01,33670.0,30220.0,561,56
561000,Administrative and Support Services,3-digit,Helpers--Electricians,1170.0,0.01,37020.0,36360.0,561,56
561000,Administrative and Support Services,3-digit,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",320.0,0.0,31390.0,29930.0,561,56
561000,Administrative and Support Services,3-digit,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",530.0,0.01,34300.0,34220.0,561,56
561000,Administrative and Support Services,3-digit,"Helpers, Construction Trades, All Other",1250.0,0.01,29520.0,29710.0,561,56
561000,Administrative and Support Services,3-digit,Construction and Building Inspectors,2110.0,0.02,59210.0,48370.0,561,56
561000,Administrative and Support Services,3-digit,Elevator and Escalator Installers and Repairers,50.0,0.0,,,561,56
561000,Administrative and Support Services,3-digit,Fence Erectors,600.0,0.01,34090.0,35900.0,561,56
561000,Administrative and Support Services,3-digit,Hazardous Materials Removal Workers,,,40330.0,37230.0,561,56
561000,Administrative and Support Services,3-digit,Highway Maintenance Workers,1790.0,0.02,37930.0,36690.0,561,56
561000,Administrative and Support Services,3-digit,Rail-Track Laying and Maintenance Equipment Operators,50.0,0.0,46480.0,48040.0,561,56
561000,Administrative and Support Services,3-digit,Septic Tank Servicers and Sewer Pipe Cleaners,650.0,0.01,45140.0,39980.0,561,56
561000,Administrative and Support Services,3-digit,Miscellaneous Construction and Related Workers,2630.0,0.03,42430.0,37700.0,561,56
561000,Administrative and Support Services,3-digit,"Service Unit Operators, Oil and Gas",910.0,0.01,42450.0,42660.0,561,56
561000,Administrative and Support Services,3-digit,"Excavating and Loading Machine and Dragline Operators, Surface Mining",860.0,0.01,54950.0,46640.0,561,56
561000,Administrative and Support Services,3-digit,"Explosives Workers, Ordnance Handling Experts, and Blasters",150.0,0.0,37840.0,30140.0,561,56
561000,Administrative and Support Services,3-digit,"Roustabouts, Oil and Gas",550.0,0.01,35480.0,36830.0,561,56
561000,Administrative and Support Services,3-digit,Helpers--Extraction Workers,90.0,0.0,35160.0,36290.0,561,56
561000,Administrative and Support Services,3-digit,"Extraction Workers, All Other",,,46550.0,46990.0,561,56
561000,Administrative and Support Services,3-digit,"Installation, Maintenance, and Repair Occupations",240490.0,2.84,47810.0,46140.0,561,56
561000,Administrative and Support Services,3-digit,"First-Line Supervisors of Mechanics, Installers, and Repairers",17620.0,0.21,68990.0,62380.0,561,56
561000,Administrative and Support Services,3-digit,"Computer, Automated Teller, and Office Machine Repairers",2190.0,0.03,39030.0,36970.0,561,56
561000,Administrative and Support Services,3-digit,"Radio, Cellular, and Tower Equipment Installers and Repairers",270.0,0.0,70870.0,79800.0,561,56
561000,Administrative and Support Services,3-digit,"Telecommunications Equipment Installers and Repairers, Except Line Installers",5280.0,0.06,47680.0,45900.0,561,56
561000,Administrative and Support Services,3-digit,Avionics Technicians,350.0,0.0,54110.0,49260.0,561,56
561000,Administrative and Support Services,3-digit,"Electric Motor, Power Tool, and Related Repairers",460.0,0.01,35040.0,32640.0,561,56
561000,Administrative and Support Services,3-digit,"Electrical and Electronics Installers and Repairers, Transportation Equipment",40.0,0.0,53140.0,48420.0,561,56
561000,Administrative and Support Services,3-digit,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",1180.0,0.01,47170.0,38080.0,561,56
561000,Administrative and Support Services,3-digit,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",800.0,0.01,73220.0,66320.0,561,56
561000,Administrative and Support Services,3-digit,"Electronic Equipment Installers and Repairers, Motor Vehicles",130.0,0.0,40280.0,37920.0,561,56
561000,Administrative and Support Services,3-digit,Audiovisual Equipment Installers and Repairers,550.0,0.01,42950.0,38250.0,561,56
561000,Administrative and Support Services,3-digit,Security and Fire Alarm Systems Installers,49380.0,0.58,51160.0,48070.0,561,56
561000,Administrative and Support Services,3-digit,Aircraft Mechanics and Service Technicians,3340.0,0.04,52420.0,48190.0,561,56
561000,Administrative and Support Services,3-digit,Automotive Body and Related Repairers,480.0,0.01,37510.0,35740.0,561,56
561000,Administrative and Support Services,3-digit,Automotive Glass Installers and Repairers,50.0,0.0,38780.0,42770.0,561,56
561000,Administrative and Support Services,3-digit,Automotive Service Technicians and Mechanics,7290.0,0.09,45070.0,43590.0,561,56
561000,Administrative and Support Services,3-digit,Bus and Truck Mechanics and Diesel Engine Specialists,3100.0,0.04,48910.0,47120.0,561,56
561000,Administrative and Support Services,3-digit,Farm Equipment Mechanics and Service Technicians,500.0,0.01,42530.0,41710.0,561,56
561000,Administrative and Support Services,3-digit,"Mobile Heavy Equipment Mechanics, Except Engines",2870.0,0.03,53830.0,49660.0,561,56
561000,Administrative and Support Services,3-digit,Motorboat Mechanics and Service Technicians,100.0,0.0,46420.0,47210.0,561,56
561000,Administrative and Support Services,3-digit,Motorcycle Mechanics,,,42000.0,46550.0,561,56
561000,Administrative and Support Services,3-digit,Outdoor Power Equipment and Other Small Engine Mechanics,6100.0,0.07,43420.0,43140.0,561,56
561000,Administrative and Support Services,3-digit,Recreational Vehicle Service Technicians,60.0,0.0,47850.0,36590.0,561,56
561000,Administrative and Support Services,3-digit,Tire Repairers and Changers,520.0,0.01,30170.0,28870.0,561,56
561000,Administrative and Support Services,3-digit,"Control and Valve Installers and Repairers, Except Mechanical Door",1020.0,0.01,41780.0,38110.0,561,56
561000,Administrative and Support Services,3-digit,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",8530.0,0.1,53210.0,49160.0,561,56
561000,Administrative and Support Services,3-digit,Home Appliance Repairers,340.0,0.0,43360.0,47090.0,561,56
561000,Administrative and Support Services,3-digit,Industrial Machinery Mechanics,9010.0,0.11,50180.0,47470.0,561,56
561000,Administrative and Support Services,3-digit,"Maintenance Workers, Machinery",2210.0,0.03,45120.0,39560.0,561,56
561000,Administrative and Support Services,3-digit,Millwrights,1930.0,0.02,59450.0,48960.0,561,56
561000,Administrative and Support Services,3-digit,Electrical Power-Line Installers and Repairers,,,67490.0,76900.0,561,56
561000,Administrative and Support Services,3-digit,Telecommunications Line Installers and Repairers,1150.0,0.01,46360.0,42180.0,561,56
561000,Administrative and Support Services,3-digit,Camera and Photographic Equipment Repairers,100.0,0.0,37570.0,36020.0,561,56
561000,Administrative and Support Services,3-digit,Medical Equipment Repairers,200.0,0.0,61790.0,61010.0,561,56
561000,Administrative and Support Services,3-digit,"Maintenance and Repair Workers, General",73330.0,0.87,42180.0,37820.0,561,56
561000,Administrative and Support Services,3-digit,"Coin, Vending, and Amusement Machine Servicers and Repairers",140.0,0.0,31830.0,30250.0,561,56
561000,Administrative and Support Services,3-digit,Commercial Divers,1350.0,0.02,83550.0,48640.0,561,56
561000,Administrative and Support Services,3-digit,Locksmiths and Safe Repairers,11060.0,0.13,45250.0,43940.0,561,56
561000,Administrative and Support Services,3-digit,Riggers,880.0,0.01,52950.0,48040.0,561,56
561000,Administrative and Support Services,3-digit,"Helpers--Installation, Maintenance, and Repair Workers",3580.0,0.04,33970.0,32750.0,561,56
561000,Administrative and Support Services,3-digit,"Installation, Maintenance, and Repair Workers, All Other",21500.0,0.25,40960.0,37480.0,561,56
561000,Administrative and Support Services,3-digit,Production Occupations,626510.0,7.41,32160.0,29790.0,561,56
561000,Administrative and Support Services,3-digit,First-Line Supervisors of Production and Operating Workers,9940.0,0.12,55310.0,48460.0,561,56
561000,Administrative and Support Services,3-digit,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",3090.0,0.04,34800.0,31840.0,561,56
561000,Administrative and Support Services,3-digit,"Coil Winders, Tapers, and Finishers",270.0,0.0,44030.0,29820.0,561,56
561000,Administrative and Support Services,3-digit,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",11310.0,0.13,33190.0,30090.0,561,56
561000,Administrative and Support Services,3-digit,Engine and Other Machine Assemblers,1180.0,0.01,34730.0,34980.0,561,56
561000,Administrative and Support Services,3-digit,Structural Metal Fabricators and Fitters,2020.0,0.02,36090.0,34890.0,561,56
561000,Administrative and Support Services,3-digit,Fiberglass Laminators and Fabricators,230.0,0.0,31660.0,29910.0,561,56
561000,Administrative and Support Services,3-digit,Miscellaneous Assemblers and Fabricators,218080.0,2.58,30580.0,29690.0,561,56
561000,Administrative and Support Services,3-digit,Bakers,1410.0,0.02,25870.0,23290.0,561,56
561000,Administrative and Support Services,3-digit,"Meat, Poultry, and Fish Cutters and Trimmers",4670.0,0.06,29720.0,29350.0,561,56
561000,Administrative and Support Services,3-digit,Slaughterers and Meat Packers,,,29630.0,29420.0,561,56
561000,Administrative and Support Services,3-digit,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",670.0,0.01,27540.0,24960.0,561,56
561000,Administrative and Support Services,3-digit,Food Batchmakers,9650.0,0.11,29210.0,29560.0,561,56
561000,Administrative and Support Services,3-digit,Food Cooking Machine Operators and Tenders,1190.0,0.01,30330.0,29750.0,561,56
561000,Administrative and Support Services,3-digit,"Food Processing Workers, All Other",4780.0,0.06,31360.0,29680.0,561,56
561000,Administrative and Support Services,3-digit,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",3330.0,0.04,31040.0,30080.0,561,56
561000,Administrative and Support Services,3-digit,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",320.0,0.0,30610.0,30280.0,561,56
561000,Administrative and Support Services,3-digit,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",380.0,0.0,30430.0,29680.0,561,56
561000,Administrative and Support Services,3-digit,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",6400.0,0.08,31780.0,29820.0,561,56
561000,Administrative and Support Services,3-digit,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",110.0,0.0,31650.0,29880.0,561,56
561000,Administrative and Support Services,3-digit,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1590.0,0.02,32120.0,30110.0,561,56
561000,Administrative and Support Services,3-digit,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",500.0,0.01,30820.0,29460.0,561,56
561000,Administrative and Support Services,3-digit,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",460.0,0.01,34470.0,30180.0,561,56
561000,Administrative and Support Services,3-digit,Machinists,16100.0,0.19,35270.0,30500.0,561,56
561000,Administrative and Support Services,3-digit,Metal-Refining Furnace Operators and Tenders,110.0,0.0,35730.0,38050.0,561,56
561000,Administrative and Support Services,3-digit,Foundry Mold and Coremakers,280.0,0.0,31400.0,30280.0,561,56
561000,Administrative and Support Services,3-digit,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",11670.0,0.14,29080.0,29340.0,561,56
561000,Administrative and Support Services,3-digit,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",13480.0,0.16,30640.0,29590.0,561,56
561000,Administrative and Support Services,3-digit,Tool and Die Makers,1460.0,0.02,43380.0,37770.0,561,56
561000,Administrative and Support Services,3-digit,"Welders, Cutters, Solderers, and Brazers",15980.0,0.19,42850.0,38690.0,561,56
561000,Administrative and Support Services,3-digit,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",1310.0,0.02,42690.0,39260.0,561,56
561000,Administrative and Support Services,3-digit,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",780.0,0.01,31010.0,30010.0,561,56
561000,Administrative and Support Services,3-digit,"Layout Workers, Metal and Plastic",,,48680.0,47070.0,561,56
561000,Administrative and Support Services,3-digit,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",780.0,0.01,29800.0,29010.0,561,56
561000,Administrative and Support Services,3-digit,"Tool Grinders, Filers, and Sharpeners",110.0,0.0,29930.0,29250.0,561,56
561000,Administrative and Support Services,3-digit,"Metal Workers and Plastic Workers, All Other",6100.0,0.07,35100.0,35180.0,561,56
561000,Administrative and Support Services,3-digit,Prepress Technicians and Workers,820.0,0.01,36270.0,30180.0,561,56
561000,Administrative and Support Services,3-digit,Printing Press Operators,7630.0,0.09,33430.0,30280.0,561,56
561000,Administrative and Support Services,3-digit,Print Binding and Finishing Workers,3620.0,0.04,27570.0,24140.0,561,56
561000,Administrative and Support Services,3-digit,Laundry and Dry-Cleaning Workers,9710.0,0.11,28260.0,28080.0,561,56
561000,Administrative and Support Services,3-digit,"Pressers, Textile, Garment, and Related Materials",100.0,0.0,27580.0,27560.0,561,56
561000,Administrative and Support Services,3-digit,Sewing Machine Operators,2860.0,0.03,27350.0,28470.0,561,56
561000,Administrative and Support Services,3-digit,Shoe Machine Operators and Tenders,110.0,0.0,29510.0,29320.0,561,56
561000,Administrative and Support Services,3-digit,"Sewers, Hand",60.0,0.0,28420.0,28790.0,561,56
561000,Administrative and Support Services,3-digit,"Tailors, Dressmakers, and Custom Sewers",,,31320.0,29950.0,561,56
561000,Administrative and Support Services,3-digit,Textile Bleaching and Dyeing Machine Operators and Tenders,,,29940.0,29020.0,561,56
561000,Administrative and Support Services,3-digit,"Textile Cutting Machine Setters, Operators, and Tenders",650.0,0.01,31200.0,30630.0,561,56
561000,Administrative and Support Services,3-digit,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",280.0,0.0,29910.0,29210.0,561,56
561000,Administrative and Support Services,3-digit,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",320.0,0.0,36560.0,28990.0,561,56
561000,Administrative and Support Services,3-digit,Fabric and Apparel Patternmakers,70.0,0.0,78130.0,76810.0,561,56
561000,Administrative and Support Services,3-digit,Upholsterers,490.0,0.01,32910.0,30280.0,561,56
561000,Administrative and Support Services,3-digit,"Textile, Apparel, and Furnishings Workers, All Other",1760.0,0.02,30890.0,29750.0,561,56
561000,Administrative and Support Services,3-digit,Cabinetmakers and Bench Carpenters,1350.0,0.02,32400.0,29610.0,561,56
561000,Administrative and Support Services,3-digit,Furniture Finishers,690.0,0.01,31690.0,31980.0,561,56
561000,Administrative and Support Services,3-digit,"Sawing Machine Setters, Operators, and Tenders, Wood",920.0,0.01,31140.0,29930.0,561,56
561000,Administrative and Support Services,3-digit,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",860.0,0.01,30520.0,29210.0,561,56
561000,Administrative and Support Services,3-digit,"Woodworkers, All Other",,,30660.0,29600.0,561,56
561000,Administrative and Support Services,3-digit,Power Plant Operators,,,76540.0,61440.0,561,56
561000,Administrative and Support Services,3-digit,Stationary Engineers and Boiler Operators,1990.0,0.02,74370.0,76180.0,561,56
561000,Administrative and Support Services,3-digit,Water and Wastewater Treatment Plant and System Operators,730.0,0.01,52670.0,47840.0,561,56
561000,Administrative and Support Services,3-digit,Chemical Plant and System Operators,330.0,0.0,43350.0,38090.0,561,56
561000,Administrative and Support Services,3-digit,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",230.0,0.0,67690.0,59180.0,561,56
561000,Administrative and Support Services,3-digit,"Plant and System Operators, All Other",220.0,0.0,59280.0,50200.0,561,56
561000,Administrative and Support Services,3-digit,Chemical Equipment Operators and Tenders,,,41750.0,37170.0,561,56
561000,Administrative and Support Services,3-digit,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",,,37760.0,36590.0,561,56
561000,Administrative and Support Services,3-digit,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1130.0,0.01,29680.0,29460.0,561,56
561000,Administrative and Support Services,3-digit,"Grinding and Polishing Workers, Hand",2620.0,0.03,28450.0,29620.0,561,56
561000,Administrative and Support Services,3-digit,"Mixing and Blending Machine Setters, Operators, and Tenders",4580.0,0.05,31590.0,29920.0,561,56
561000,Administrative and Support Services,3-digit,"Cutters and Trimmers, Hand",400.0,0.0,30910.0,28990.0,561,56
561000,Administrative and Support Services,3-digit,"Cutting and Slicing Machine Setters, Operators, and Tenders",2250.0,0.03,35670.0,35250.0,561,56
561000,Administrative and Support Services,3-digit,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1830.0,0.02,31960.0,29890.0,561,56
561000,Administrative and Support Services,3-digit,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",270.0,0.0,30560.0,29820.0,561,56
561000,Administrative and Support Services,3-digit,"Inspectors, Testers, Sorters, Samplers, and Weighers",50500.0,0.6,35110.0,30070.0,561,56
561000,Administrative and Support Services,3-digit,Jewelers and Precious Stone and Metal Workers,,,39570.0,36910.0,561,56
561000,Administrative and Support Services,3-digit,Ophthalmic Laboratory Technicians,260.0,0.0,38280.0,37920.0,561,56
561000,Administrative and Support Services,3-digit,Packaging and Filling Machine Operators and Tenders,36610.0,0.43,30470.0,29380.0,561,56
561000,Administrative and Support Services,3-digit,"Painting, Coating, and Decorating Workers",390.0,0.0,31070.0,30010.0,561,56
561000,Administrative and Support Services,3-digit,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",3970.0,0.05,33540.0,30130.0,561,56
561000,Administrative and Support Services,3-digit,Semiconductor Processing Technicians,300.0,0.0,32370.0,30980.0,561,56
561000,Administrative and Support Services,3-digit,Photographic Process Workers and Processing Machine Operators,300.0,0.0,43300.0,32920.0,561,56
561000,Administrative and Support Services,3-digit,Computer Numerically Controlled Tool Operators,4180.0,0.05,35510.0,31520.0,561,56
561000,Administrative and Support Services,3-digit,Computer Numerically Controlled Tool Programmers,570.0,0.01,61890.0,63280.0,561,56
561000,Administrative and Support Services,3-digit,Adhesive Bonding Machine Operators and Tenders,460.0,0.01,27920.0,28560.0,561,56
561000,Administrative and Support Services,3-digit,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",1160.0,0.01,29090.0,29250.0,561,56
561000,Administrative and Support Services,3-digit,Cooling and Freezing Equipment Operators and Tenders,90.0,0.0,33790.0,36070.0,561,56
